time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-06-15T00:31:18.000Z,24.04,121.62,16.7,5.3,mwc,204,34.8,,,us,usp000hdzt,2022-07-16T15:36:20.307Z,"7 km NNE of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,gcmt
2010-06-14T17:17:44.330Z,24.036,121.733,14,4.4,mb,49,90.5,,0.94,us,usp000hdzd,2014-11-07T01:41:40.993Z,"14 km ENE of Hualien City, Taiwan",earthquake,,3.6,,14,reviewed,us,us
2010-06-04T11:31:33.720Z,23.068,121.766,10,4.2,mb,18,123.8,,1.47,us,usp000hdk0,2014-11-07T01:41:38.542Z,"102 km S of Hualien City, Taiwan",earthquake,,,,2,reviewed,us,us
2010-04-13T20:55:54.170Z,23.111,121.456,10,4.3,mb,16,113.4,,0.86,us,usp000hbbd,2014-11-07T01:41:15.934Z,"97 km S of Hualien City, Taiwan",earthquake,,,,1,reviewed,us,us
2010-04-13T20:49:07.060Z,23.122,121.441,1.4,5,mwc,81,47.4,,1.12,us,usp000hbbb,2022-05-02T21:52:01.750Z,"96 km S of Hualien City, Taiwan",earthquake,,5.7,,,reviewed,us,gcmt
2010-04-13T14:29:27.160Z,23.07,121.52,3.5,4.5,mb,36,103.7,,1.08,us,usp000hbam,2014-11-07T01:41:15.810Z,"100 km S of Hualien City, Taiwan",earthquake,,8.5,,8,reviewed,us,us
2010-04-11T04:57:31.030Z,23.251,122.023,35,5.3,mwc,186,58.9,,0.89,us,usp000hb5v,2022-07-16T10:23:38.548Z,"91 km SSE of Hualien City, Taiwan",earthquake,,7.3,,,reviewed,us,gcmt
2010-04-02T12:12:51.270Z,24.115,121.716,12.4,4.2,mb,13,75.3,,0.83,us,usp000ha8e,2014-11-07T01:41:09.979Z,"19 km NE of Hualien City, Taiwan",earthquake,,6.8,,3,reviewed,us,us
2010-03-26T23:07:53.860Z,24.03,121.773,62.1,4.8,mb,47,96.2,,0.93,us,usp000ha0s,2014-11-07T01:41:05.913Z,"18 km ENE of Hualien City, Taiwan",earthquake,,3.8,,22,reviewed,us,us
2010-03-24T10:13:18.800Z,23.91,121.59,8,4.6,ml,8,137,,,us,usp000h9xj,2014-11-07T01:41:05.240Z,"7 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,tap
2010-03-18T16:53:59.500Z,24.4,122.03,25.2,4,mb,16,123.5,,,us,usp000h9n2,2014-11-07T01:41:03.182Z,"48 km SE of Yilan, Taiwan",earthquake,,,,7,reviewed,tap,us
2010-03-18T09:01:31.840Z,24.413,122.286,10,4.5,mb,29,120.6,,0.86,us,usp000h9mj,2014-11-07T01:41:03.120Z,"66 km SE of Yilan, Taiwan",earthquake,,,,6,reviewed,us,us
2010-03-04T08:08:02.380Z,22.789,121.417,35,4.3,mb,16,119.5,,1.08,us,usp000h8pa,2014-11-07T01:40:55.153Z,"104 km ESE of Yujing, Taiwan",earthquake,,,,1,reviewed,us,us
2010-03-04T07:07:16.190Z,22.908,122.018,35,4.7,mb,23,114.1,,1.4,us,usp000h8p6,2014-11-07T01:40:55.045Z,"125 km SSE of Hualien City, Taiwan",earthquake,,,,10,reviewed,us,us
2010-02-16T03:11:27.870Z,24.132,122.261,32,4.3,mb,32,85.2,,0.87,us,usp000h7bn,2014-11-07T01:40:42.769Z,"68 km ENE of Hualien City, Taiwan",earthquake,,8.2,,4,reviewed,us,us
2010-01-19T06:09:27.160Z,23.771,121.664,44.7,4.9,mb,115,87.5,,1,us,usp000h6bb,2022-07-16T00:41:21.775Z,"23 km SSE of Hualien City, Taiwan",earthquake,,4,,43,reviewed,us,us
2010-01-13T10:14:46.870Z,24.002,121.605,13.5,4.7,ml,8,132.6,,0.66,us,usp000h62j,2014-11-07T01:40:27.425Z,"2 km N of Hualien City, Taiwan",earthquake,,9.4,,,reviewed,us,tap
2010-01-10T03:24:31.790Z,22.507,121.338,80.6,4,mb,13,155.7,,0.72,us,usp000h5wz,2014-11-07T01:40:26.224Z,"82 km NE of Hengchun, Taiwan",earthquake,,6,,2,reviewed,us,us
2010-01-04T19:27:37.000Z,24.152,121.923,48.4,4.5,mb,57,56.6,,1.12,us,usp000h5qp,2014-11-07T01:40:24.996Z,"37 km ENE of Hualien City, Taiwan",earthquake,,4.9,,21,reviewed,us,us
2010-01-01T17:34:45.620Z,23.786,121.677,30.3,4.5,mb,66,44.7,,0.98,us,usp000h5ka,2014-11-07T01:40:22.884Z,"22 km SSE of Hualien City, Taiwan",earthquake,,4.9,,20,reviewed,us,us
2009-12-31T05:38:39.340Z,23.7,121.73,10,4.1,mb,11,157.9,,0.96,us,usp000h5hv,2014-11-07T01:40:20.355Z,"33 km SSE of Hualien City, Taiwan",earthquake,,,,2,reviewed,us,us
2009-12-25T13:00:15.700Z,24.41,121.82,14,4.4,ml,9,116.6,,,us,usp000h5bs,2014-11-07T01:40:18.553Z,"39 km S of Yilan, Taiwan",earthquake,,,,,reviewed,tap,tap
2009-12-25T03:56:14.810Z,24.014,122.267,18.3,4.6,mb,70,84.3,,0.92,us,usp000h5bb,2014-11-07T01:40:18.497Z,"Taiwan region",earthquake,,4.3,,30,reviewed,us,us
2009-12-20T02:12:24.500Z,23.775,121.682,34.4,4.1,mb,40,88.2,,0.77,us,usp000h570,2014-11-07T01:40:17.640Z,"23 km SSE of Hualien City, Taiwan",earthquake,,11.5,,13,reviewed,us,us
2009-12-19T13:02:15.570Z,23.796,121.605,43,6.4,mwc,426,13.6,,1.04,us,usp000h56g,2022-10-07T16:21:19.140Z,"20 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2009-12-13T08:13:23.640Z,23.709,121.589,10,4.5,mb,22,115.6,,1.3,us,usp000h505,2014-11-07T01:40:16.351Z,"29 km S of Hualien City, Taiwan",earthquake,,,,2,reviewed,us,us
2009-11-28T03:04:21.470Z,24.509,122.008,49.9,4.3,mb,13,138.2,,1.2,us,usp000h4gp,2014-11-07T01:40:09.221Z,"37 km SE of Yilan, Taiwan",earthquake,,8.6,,3,reviewed,us,us
2009-11-22T21:46:08.700Z,24.521,121.734,76.9,4.1,mb,19,70.7,,0.81,us,usp000h4b0,2014-11-07T01:40:08.213Z,"26 km S of Yilan, Taiwan",earthquake,,4.8,,9,reviewed,us,us
2009-11-21T17:27:50.290Z,24.185,121.875,72.2,4.5,mb,56,74.7,,0.99,us,usp000h49n,2014-11-07T01:40:07.955Z,"35 km NE of Hualien City, Taiwan",earthquake,,3.8,,23,reviewed,us,us
2009-11-08T11:09:26.630Z,23.827,121.884,10,4.4,mb,16,99,,1.48,us,usp000h3v1,2014-11-07T01:40:05.267Z,"32 km ESE of Hualien City, Taiwan",earthquake,,,,6,reviewed,us,us
2009-10-22T23:05:03.310Z,22.549,121.555,112.7,4.9,mb,101,92.2,,0.92,us,usp000h39j,2014-11-07T01:39:57.832Z,"103 km NE of Hengchun, Taiwan",earthquake,,3.4,,50,reviewed,us,us
2009-10-22T20:46:21.350Z,24.262,121.913,6.4,4.6,mb,50,76,,1.02,us,usp000h39b,2014-11-07T01:39:57.813Z,"44 km NE of Hualien City, Taiwan",earthquake,,7.4,,13,reviewed,us,us
2009-10-04T11:56:06.090Z,24.339,122.374,10,4.5,ml,7,270.3,,1.37,us,usp000h2c6,2014-11-07T01:39:52.372Z,"65 km WSW of Yonakuni, Japan",earthquake,,,,,reviewed,us,tap
2009-10-04T03:17:02.750Z,23.605,121.794,10,4.3,mb,14,161.4,,0.91,us,usp000h2bk,2014-11-07T01:39:52.163Z,"45 km SSE of Hualien City, Taiwan",earthquake,,,,5,reviewed,us,us
2009-10-03T17:36:06.120Z,23.63,121.452,28,6.1,mww,311,22.4,,0.97,us,usp000h2b0,2022-07-15T18:34:01.330Z,"41 km SSW of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2009-09-12T12:05:22.310Z,23.996,122.495,10,4.8,mb,85,100.5,,1.01,us,usp000h1fj,2014-11-07T01:39:42.035Z,"73 km SW of Yonakuni, Japan",earthquake,,,,9,reviewed,us,us
2009-08-11T21:41:03.000Z,23.96,121.58,4.2,4.3,mb,20,124.9,,,us,usp000h07e,2014-11-07T01:39:29.803Z,"3 km SW of Hualien City, Taiwan",earthquake,,,,4,reviewed,tap,us
2009-07-26T06:10:58.160Z,23.427,121.506,7.7,5,mb,105,50.1,,0.97,us,usp000gzmz,2022-07-15T14:38:50.609Z,"61 km S of Hualien City, Taiwan",earthquake,,3.8,,49,reviewed,us,us
2009-07-21T06:58:10.770Z,24.017,121.736,10,4.5,mb,28,118.4,,0.99,us,usp000gzgg,2014-11-07T01:39:20.767Z,"14 km ENE of Hualien City, Taiwan",earthquake,,,,4,reviewed,us,us
2009-07-16T18:42:49.670Z,24.059,122.234,37.9,5.2,mwc,136,44.8,,0.97,us,usp000gzb8,2022-07-15T14:11:41.067Z,"64 km E of Hualien City, Taiwan",earthquake,,4.1,,,reviewed,us,gcmt
2009-07-16T10:59:23.380Z,24.007,122.388,10,4.1,mb,18,187.4,,0.75,us,usp000gzax,2014-11-07T01:39:19.872Z,"79 km E of Hualien City, Taiwan",earthquake,,,,2,reviewed,us,us
2009-07-16T10:48:16.640Z,24.105,122.208,43.9,5.4,mwc,217,76.9,,0.88,us,usp000gzav,2022-07-15T14:08:20.646Z,"63 km ENE of Hualien City, Taiwan",earthquake,,4,,,reviewed,us,gcmt
2009-07-15T10:37:33.900Z,23.762,121.573,10,4.6,mb,36,98.2,,1.23,us,usp000gz8v,2014-11-07T01:39:19.563Z,"24 km S of Hualien City, Taiwan",earthquake,,,,4,reviewed,us,us
2009-07-13T20:28:54.920Z,24.093,122.116,37.2,5,mb,115,78.1,,0.99,us,usp000gz7f,2022-07-15T13:54:43.987Z,"53 km ENE of Hualien City, Taiwan",earthquake,,,,46,reviewed,us,us
2009-07-13T18:05:01.420Z,24.056,122.201,17,6.3,mwc,256,22.2,,1.04,us,usp000gz7c,2022-07-15T13:53:06.656Z,"61 km E of Hualien City, Taiwan",earthquake,,,,,reviewed,us,gcmt
2009-07-03T09:50:36.110Z,24.076,122.313,32.1,4.8,mb,59,87.7,,1.03,us,usp000gywj,2014-11-07T01:39:16.389Z,"72 km E of Hualien City, Taiwan",earthquake,,12.7,,14,reviewed,us,us
2009-07-03T05:20:50.680Z,24.067,122.319,20.8,4.7,mb,52,95.9,,0.85,us,usp000gywc,2014-11-07T01:39:16.311Z,"73 km E of Hualien City, Taiwan",earthquake,,11,,19,reviewed,us,us
2009-06-28T17:02:09.320Z,24.145,121.79,14.7,4.3,mb,31,103.9,,0.95,us,usp000gyqa,2014-11-07T01:39:12.279Z,"26 km NE of Hualien City, Taiwan",earthquake,,5.5,,4,reviewed,us,us
2009-06-28T09:52:45.580Z,24.15,121.759,11.6,4.7,mb,63,47.3,,1.14,us,usp000gypz,2022-07-15T12:32:59.822Z,"24 km NE of Hualien City, Taiwan",earthquake,,5.6,,23,reviewed,us,us
2009-06-28T09:34:56.480Z,24.172,121.717,14.1,5.1,mwc,124,47,,1.18,us,usp000gypy,2022-07-15T12:31:18.081Z,"24 km NNE of Hualien City, Taiwan",earthquake,,4.9,,,reviewed,us,gcmt
2009-06-28T05:44:35.680Z,24.129,121.821,10,4.4,mb,11,144.1,,0.63,us,usp000gypt,2014-11-07T01:39:12.202Z,"27 km NE of Hualien City, Taiwan",earthquake,,,,4,reviewed,us,us
2009-06-24T22:10:53.490Z,24.037,122.265,36.9,4.9,mb,83,87.8,,0.92,us,usp000gyjq,2014-11-07T01:39:11.567Z,"67 km E of Hualien City, Taiwan",earthquake,,4.7,,36,reviewed,us,us
2009-06-24T21:09:51.300Z,23.85,122.41,18.4,4.9,mwc,126,89,,,us,usp000gyjn,2016-11-10T02:13:50.645Z,"83 km E of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,gcmt
2009-06-20T03:44:29.150Z,24.047,122.51,51.9,4.8,mb,99,80.4,,0.78,us,usp000gydb,2014-11-07T01:39:10.658Z,"68 km SW of Yonakuni, Japan",earthquake,,3.8,,53,reviewed,us,us
2009-06-19T10:30:05.650Z,24.021,122.379,10,4.9,mb,56,117.3,,0.78,us,usp000gyc9,2014-11-07T01:39:10.451Z,"78 km E of Hualien City, Taiwan",earthquake,,,,21,reviewed,us,us
2009-06-12T12:51:52.870Z,23.952,121.722,10,4.2,ml,7,219.9,,0.81,us,usp000gy4f,2014-11-07T01:39:08.925Z,"12 km ESE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2009-05-27T11:40:08.890Z,24.333,122.095,10,4.3,ml,7,252.9,,0.65,us,usp000gxk2,2014-11-07T01:39:01.380Z,"58 km SE of Yilan, Taiwan",earthquake,,0,,,reviewed,us,tap
2009-05-15T14:31:02.230Z,24.199,121.863,17.6,4.5,mb,46,99.1,,1.3,us,usp000gx4y,2014-11-07T01:38:57.327Z,"36 km NE of Hualien City, Taiwan",earthquake,,8.5,,12,reviewed,us,us
2009-04-17T12:37:48.820Z,23.868,121.697,45.4,4.8,mb,93,77.8,,1.08,us,usp000gw9c,2022-07-15T08:10:58.194Z,"15 km SE of Hualien City, Taiwan",earthquake,,4.6,,43,reviewed,us,us
2009-03-14T07:01:41.620Z,24.318,121.946,10,4.7,ml,18,98.6,,1.42,us,usp000guzg,2014-11-07T01:38:34.951Z,"51 km NE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2009-03-13T09:29:30.610Z,23.923,121.788,10,4.4,ml,7,225.7,,0.91,us,usp000guye,2014-11-07T01:38:34.780Z,"19 km ESE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2009-02-14T02:26:37.180Z,23.975,122.436,39,4.1,mb,23,167.3,,0.74,us,usp000gty1,2014-11-07T01:38:23.839Z,"79 km SW of Yonakuni, Japan",earthquake,,6.7,,5,reviewed,us,us
2009-02-08T05:18:53.580Z,22.8,121.361,10,4.5,ml,25,106.4,,0.92,us,usp000gthw,2014-11-07T01:38:20.994Z,"99 km ESE of Yujing, Taiwan",earthquake,,,,,reviewed,us,tap
2009-02-04T06:39:58.570Z,22.913,121.572,10,4.3,mb,30,103.9,,1.17,us,usp000gtew,2014-11-07T01:38:20.067Z,"116 km ESE of Yujing, Taiwan",earthquake,,,,5,reviewed,us,us
2009-01-04T03:53:53.600Z,24.067,122.197,28.8,4.4,mb,42,87.2,,1,us,usp000gs4f,2014-11-07T01:38:09.838Z,"61 km E of Hualien City, Taiwan",earthquake,,9.1,,13,reviewed,us,us
2009-01-03T22:04:34.930Z,24.163,121.745,9.9,5,mb,79,62.7,,1.02,us,usp000gs3q,2022-07-15T03:36:42.999Z,"25 km NE of Hualien City, Taiwan",earthquake,,4.7,,25,reviewed,us,us
2008-12-28T18:34:35.580Z,23.79,121.797,35,0,,8,180.7,,0.67,us,usp000grqu,2014-11-07T01:38:03.820Z,"28 km SE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-12-25T14:44:39.130Z,23.185,121.687,38.1,4.4,mb,27,102.7,,0.67,us,usp000grfa,2014-11-07T01:38:02.706Z,"88 km S of Hualien City, Taiwan",earthquake,,5.3,,1,reviewed,us,us
2008-12-22T01:24:30.500Z,24,121.53,9.9,3.4,ml,5,182.5,,,us,usp000gr5m,2014-11-07T01:38:01.128Z,"7 km WNW of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,tap
2008-12-12T06:12:22.960Z,22.974,121.327,10,0,,6,225.9,,0.31,us,usp000gqem,2014-11-07T01:37:57.565Z,"90 km E of Yujing, Taiwan",earthquake,,,,,reviewed,us,us
2008-12-08T14:35:07.300Z,23.76,122.4,10,0,,7,267.2,,0.87,us,usp000gq6n,2014-11-07T01:37:55.808Z,"84 km ESE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-12-07T21:18:36.700Z,23.84,122.17,12.5,5.2,mwc,207,51,,,us,usp000gq51,2016-11-10T02:05:04.522Z,"59 km ESE of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,gcmt
2008-12-07T19:42:10.480Z,23.84,121.852,13.7,0,,5,256.6,,1.12,us,usp000gq4w,2014-11-07T01:37:55.441Z,"29 km ESE of Hualien City, Taiwan",earthquake,,16.2,,,reviewed,us,us
2008-12-04T10:21:56.980Z,24.437,121.746,10,0,,7,224.8,,0.74,us,usp000gpx2,2014-11-07T01:37:53.805Z,"35 km S of Yilan, Taiwan",earthquake,,,,,reviewed,us,us
2008-12-04T07:24:05.150Z,24.441,121.797,10,4.3,ml,7,230.3,,0.52,us,usp000gpwu,2014-11-07T01:37:53.755Z,"35 km S of Yilan, Taiwan",earthquake,,,,,reviewed,us,tap
2008-12-03T09:03:43.330Z,23.257,121.706,10,0,,6,239.9,,0.97,us,usp000gpva,2014-11-07T01:37:53.213Z,"80 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-12-02T03:16:53.300Z,23.28,121.6,29.8,5.3,mwc,174,35.3,,,us,usp000gpss,2022-07-14T22:00:24.003Z,"77 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,gcmt
2008-12-01T02:28:29.710Z,24.297,122.029,10,0,,7,247.1,,1.26,us,usp000gpqw,2014-11-07T01:37:50.989Z,"55 km NE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-11-30T09:39:11.930Z,23.396,121.934,10,0,,7,248.8,,1.07,us,usp000gpq0,2014-11-07T01:37:49.096Z,"72 km SSE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-11-28T22:37:11.300Z,24.32,121.79,19.6,4.1,ml,6,228.9,,,us,usp000gpmt,2014-11-07T01:37:48.838Z,"42 km NNE of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,tap
2008-11-27T15:57:04.200Z,24.33,121.75,22.3,0,,7,222.9,,,us,usp000gpj6,2014-11-07T01:37:48.447Z,"41 km NNE of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,us
2008-11-26T01:30:56.530Z,23.919,121.516,15.3,3.8,ml,6,185.9,,0.58,us,usp000gpf2,2014-11-07T01:37:48.166Z,"11 km SW of Hualien City, Taiwan",earthquake,,13,,,reviewed,us,tap
2008-11-26T01:00:23.820Z,23.911,121.516,14.4,3.9,ml,7,186.5,,0.32,us,usp000gpez,2014-11-07T01:37:48.161Z,"11 km SW of Hualien City, Taiwan",earthquake,,8.5,,,reviewed,us,tap
2008-11-25T15:14:19.050Z,22.887,122.035,11.5,0,,6,283.4,,1.07,us,usp000gpe5,2014-11-07T01:37:47.997Z,"128 km SSE of Hualien City, Taiwan",earthquake,,22.3,,,reviewed,us,us
2008-11-23T07:06:47.920Z,22.569,121.525,10,3.1,m,6,298.9,,0.99,us,usp000gp8q,2014-11-07T01:37:46.905Z,"101 km NE of Hengchun, Taiwan",earthquake,,,,,reviewed,us,jma
2008-11-20T05:53:55.140Z,23.959,121.778,10,0,,6,237.3,,1.02,us,usp000gp34,2014-11-07T01:37:46.249Z,"17 km E of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-11-19T15:11:56.320Z,22.731,121.737,10,0,,6,283.7,,0.72,us,usp000gp1w,2014-11-07T01:37:46.106Z,"130 km NE of Hengchun, Taiwan",earthquake,,,,,reviewed,us,us
2008-11-17T07:31:49.290Z,23.844,122.097,10,0,,7,249.1,,1.21,us,usp000gnw8,2014-11-07T01:37:45.136Z,"52 km ESE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-11-14T12:22:25.000Z,23.953,122.215,50.2,4.2,mb,19,119.8,,0.99,us,usp000gnp3,2014-11-07T01:37:44.177Z,"62 km E of Hualien City, Taiwan",earthquake,,9.3,,3,reviewed,us,us
2008-11-13T04:09:16.660Z,23.49,121.766,10,3.5,m,7,233.6,,1.14,us,usp000gnjx,2014-11-07T01:37:43.772Z,"Taiwan",earthquake,,,,,reviewed,us,jma
2008-11-11T17:44:07.070Z,23.892,121.961,46.1,4.2,mb,21,185.2,,1.13,us,usp000gnfv,2014-11-07T01:37:43.479Z,"37 km ESE of Hualien City, Taiwan",earthquake,,11,,6,reviewed,us,us
2008-11-11T17:43:53.010Z,23.959,122.376,40,3.8,mb,17,251,,1,us,usp000gnfu,2014-11-07T01:37:43.477Z,"78 km E of Hualien City, Taiwan",earthquake,,0,,4,reviewed,us,us
2008-11-09T18:40:13.690Z,23.268,122.169,10,0,,6,273.8,,0.94,us,usp000gnax,2014-11-07T01:37:42.890Z,"97 km SE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-11-05T05:42:06.360Z,24.417,121.832,10,3.9,ml,6,235.1,,0.68,us,usp000gmzw,2014-11-07T01:37:41.129Z,"38 km SSE of Yilan, Taiwan",earthquake,,,,,reviewed,us,tap
2008-11-04T01:07:13.810Z,23.863,121.892,10,4.2,ml,11,181.7,,0.89,us,usp000gmwj,2014-11-07T01:37:40.658Z,"31 km ESE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2008-10-30T22:07:53.660Z,23.249,122.052,10,4.1,m,14,107,,0.84,us,usp000gmfa,2014-11-07T01:37:34.515Z,"92 km SSE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,jma
2008-10-27T20:47:40.880Z,24.094,122.046,3.5,4.3,mb,13,100.8,,1.32,us,usp000gm5s,2014-11-07T01:37:32.946Z,"46 km ENE of Hualien City, Taiwan",earthquake,,12.1,,1,reviewed,us,us
2008-10-26T22:28:45.440Z,24.165,121.943,10,0,,6,244.8,,0.73,us,usp000gm3m,2014-11-07T01:37:32.738Z,"40 km ENE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-10-25T04:47:56.380Z,24.212,121.785,62.1,3.8,mb,19,98.7,,0.78,us,usp000gkzv,2014-11-07T01:37:32.245Z,"31 km NE of Hualien City, Taiwan",earthquake,,4.7,,4,reviewed,us,us
2008-10-23T02:43:27.260Z,24.408,121.979,10,0,,7,246.2,,1.37,us,usp000gkuk,2014-11-07T01:37:31.557Z,"44 km SSE of Yilan, Taiwan",earthquake,,,,,reviewed,us,us
2008-10-14T03:55:02.760Z,23.793,121.8,27.4,3.3,m,5,228.3,,1.07,us,usp000gk7m,2014-11-07T01:37:28.775Z,"28 km SE of Hualien City, Taiwan",earthquake,,20.2,,,reviewed,us,jma
2008-10-07T15:01:29.400Z,23.869,122.5,36,3.7,m,16,106.7,,1.13,us,usp000gjn5,2014-11-07T01:37:24.960Z,"83 km SW of Yonakuni, Japan",earthquake,,11.1,,,reviewed,us,jma
2008-10-06T03:43:15.850Z,23.153,121.727,10,3.3,m,7,248.2,,1.07,us,usp000gjg8,2014-11-07T01:37:24.401Z,"92 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,us,jma
2008-09-30T07:48:18.930Z,24.118,121.553,1.6,0,,6,169.6,,0.36,us,usp000gj0m,2014-11-07T01:37:16.734Z,"16 km NNW of Hualien City, Taiwan",earthquake,,15,,,reviewed,us,us
2008-09-29T05:50:17.910Z,22.978,121.965,10,0,,5,275.4,,1.31,us,usp000ghxs,2014-11-07T01:37:16.282Z,"116 km SSE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-09-27T22:51:12.640Z,24.088,121.776,10,0,,7,223.8,,1.22,us,usp000ghv2,2014-11-07T01:37:15.924Z,"21 km NE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-09-20T08:42:23.670Z,24.202,122.495,10,3,m,7,273.6,,0.84,us,usp000ghde,2014-11-07T01:37:13.749Z,"59 km WSW of Yonakuni, Japan",earthquake,,,,,reviewed,us,jma
2008-09-18T00:43:32.560Z,24.127,122.148,10,0,,7,252.8,,1.32,us,usp000gh8m,2014-11-07T01:37:12.975Z,"57 km ENE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-09-15T15:08:27.160Z,24.017,122.254,35.6,3.9,mb,16,187,,1.06,us,usp000gh3j,2014-11-07T01:37:12.242Z,"66 km E of Hualien City, Taiwan",earthquake,,19.2,,2,reviewed,us,us
2008-09-14T17:45:49.540Z,23.795,121.388,10,0,,10,137,,1.13,us,usp000gh1t,2014-11-07T01:37:12.030Z,"29 km SW of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-09-13T02:58:36.950Z,24.004,121.592,10,3.8,ml,6,202.7,,0.68,us,usp000ggyv,2014-11-07T01:37:11.622Z,"3 km NNW of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2008-09-10T09:19:56.500Z,23.368,121.516,7.1,0,,6,212.3,,0.31,us,usp000ggsb,2014-11-07T01:37:10.341Z,"68 km S of Hualien City, Taiwan",earthquake,,51,,,reviewed,us,us
2008-09-09T06:13:40.950Z,23.181,121.876,10,0,,6,259,,1.24,us,usp000ggq1,2014-11-07T01:37:09.528Z,"92 km SSE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-09-08T08:31:38.030Z,23.336,121.688,10,4.7,ml,12,132.9,,1.32,us,usp000ggn8,2014-11-07T01:37:09.282Z,"71 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2008-09-06T23:00:34.790Z,23.95,121.964,50.2,4.1,mb,18,154.3,,0.65,us,usp000ggjk,2014-11-07T01:37:08.507Z,"36 km E of Hualien City, Taiwan",earthquake,,5.3,,4,reviewed,us,us
2008-09-03T23:11:45.200Z,24.091,122.251,38.2,3.7,mb,22,129.9,,0.81,us,usp000ggbs,2014-11-07T01:37:07.481Z,"66 km E of Hualien City, Taiwan",earthquake,,10.6,,4,reviewed,us,us
2008-09-03T18:55:31.740Z,23.988,122.441,21.6,4.2,mb,20,185.9,,0.87,us,usp000ggb9,2014-11-07T01:37:07.386Z,"77 km SW of Yonakuni, Japan",earthquake,,17.2,,2,reviewed,us,us
2008-09-02T15:51:33.260Z,22.973,121.553,29.7,0,,6,249.6,,0.8,us,usp000gg89,2014-11-07T01:37:06.605Z,"111 km S of Hualien City, Taiwan",earthquake,,12.7,,,reviewed,us,us
2008-08-31T11:40:48.360Z,24.189,122.058,10,3.9,ml,7,247.2,,1.03,us,usp000gg31,2014-11-07T01:37:02.355Z,"51 km ENE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2008-08-31T10:45:42.120Z,22.888,121.781,10,4.2,mb,22,109.9,,1.35,us,usp000gg2t,2014-11-07T01:37:02.336Z,"121 km S of Hualien City, Taiwan",earthquake,,,,3,reviewed,us,us
2008-08-31T08:34:07.820Z,24.225,121.878,10,0,,7,233.4,,1.33,us,usp000gg2k,2014-11-07T01:37:02.317Z,"39 km NE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-08-27T20:34:12.170Z,23.188,121.73,38.8,4.3,mb,28,102.8,,0.72,us,usp000gfr6,2014-11-07T01:37:00.214Z,"88 km S of Hualien City, Taiwan",earthquake,,5.5,,2,reviewed,us,us
2008-08-26T17:47:56.030Z,23.18,121.921,17.3,4.4,mb,39,130.1,,0.89,us,usp000gfme,2014-11-07T01:36:59.590Z,"93 km SSE of Hualien City, Taiwan",earthquake,,7,,17,reviewed,us,us
2008-08-22T12:34:19.620Z,22.96,121.745,10,0,,6,264.2,,0.67,us,usp000gf88,2014-11-07T01:36:57.765Z,"113 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2008-08-22T02:55:56.680Z,24.058,121.324,10,4.1,ml,11,99.4,,0.85,us,usp000gf7b,2014-11-07T01:36:57.622Z,"29 km WNW of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2008-08-19T14:33:25.710Z,22.912,121.562,10,0,,14,161.6,,1.18,us,usp000gf0w,2014-11-07T01:36:56.871Z,"115 km ESE of Yujing, Taiwan",earthquake,,,,,reviewed,us,us
